;player;nationality;position;age;birth_year;games;games_starts;minutes;goals;assists;pens_made;pens_att;cards_yellow;cards_red;goals_per90;assists_per90;goals_assists_per90;goals_pens_per90;goals_assists_pens_per90;xg;npxg;xg_per90;npxg_per90;minutes_90s;shots_on_target;shots_free_kicks;shots_on_target_pct;shots_on_target_per90;goals_per_shot;goals_per_shot_on_target;npxg_per_shot;xg_net;npxg_net;passes_completed;passes;passes_pct;passes_total_distance;passes_progressive_distance;passes_completed_short;passes_short;passes_pct_short;passes_completed_medium;passes_medium;passes_pct_medium;passes_completed_long;passes_long;passes_pct_long;assisted_shots;passes_into_final_third;passes_into_penalty_area;crosses_into_penalty_area;progressive_passes;passes_live;passes_dead;passes_free_kicks;through_balls;passes_switches;crosses;corner_kicks;corner_kicks_in;corner_kicks_out;corner_kicks_straight;throw_ins;passes_offsides;passes_blocked;sca;sca_per90;sca_passes_live;sca_passes_dead;sca_dribbles;sca_shots;sca_fouled;gca;gca_per90;gca_passes_live;gca_passes_dead;gca_dribbles;gca_shots;gca_fouled;tackles;tackles_won;tackles_def_3rd;tackles_mid_3rd;tackles_att_3rd;dribble_tackles;dribbles_vs;dribble_tackles_pct;dribbled_past;blocks;blocked_shots;blocked_passes;interceptions;clearances;errors;touches;touches_def_pen_area;touches_def_3rd;touches_mid_3rd;touches_att_3rd;touches_att_pen_area;touches_live_ball;dribbles_completed;dribbles;dribbles_completed_pct;passes_received;miscontrols;dispossessed;cards_yellow_red;fouls;fouled;offsides;pens_won;pens_conceded;own_goals;ball_recoveries;aerials_won;aerials_lost;aerials_won_pct
1511;Jamie Leweling;de GER;FW,MF;20;2001;33.0;22.0;1959.0;5.0;1.0;0.0;0.0;3.0;0.0;0.23;0.05;0.28;0.23;0.28;4.6;4.6;0.21;0.21;21.8;17.0;0.0;38.6;0.78;0.11;0.29;0.11;0.4;0.4;255.0;415.0;61.4;3917.0;807.0;128.0;181.0;70.7;90.0;134.0;67.2;18.0;47.0;38.3;16.0;17.0;13.0;4.0;25.0;379.0;34.0;2.0;0.0;4.0;40.0;0.0;0.0;0.0;0.0;15.0;2.0;20.0;45.0;2.07;22.0;0.0;10.0;3.0;8.0;5.0;0.23;2.0;0.0;2.0;0.0;1.0;13.0;8.0;3.0;7.0;3.0;3.0;16.0;18.8;13.0;9.0;0.0;9.0;13.0;5.0;0.0;700.0;8.0;70.0;303.0;342.0;73.0;700.0;46.0;90.0;51.1;516.0;87.0;56.0;0.0;17.0;49.0;17.0;1.0;0.0;0.0;77.0;14.0;50.0;21.9
1512;Jamal Lewis;nir NIR;DF;23;1998;5.0;4.0;262.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;79.0;104.0;76.0;1281.0;448.0;34.0;40.0;85.0;38.0;47.0;80.9;4.0;10.0;40.0;1.0;3.0;0.0;0.0;4.0;81.0;23.0;1.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;22.0;0.0;0.0;2.0;0.69;2.0;0.0;0.0;0.0;0.0;1.0;0.34;1.0;0.0;0.0;0.0;0.0;8.0;6.0;6.0;1.0;1.0;3.0;4.0;75.0;1.0;3.0;2.0;1.0;3.0;8.0;0.0;132.0;9.0;55.0;45.0;32.0;1.0;132.0;0.0;3.0;0.0;66.0;1.0;7.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;13.0;1.0;4.0;20.0
1513;Luca Lezzerini;it ITA;GK;26;1995;6.0;6.0;495.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;155.0;199.0;77.9;3899.0;2488.0;32.0;32.0;100.0;74.0;74.0;100.0;46.0;90.0;51.1;0.0;0.0;0.0;0.0;0.0;132.0;67.0;23.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.18;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;217.0;195.0;216.0;1.0;0.0;0.0;217.0;0.0;0.0;0.0;80.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0
1514;Ben Lhassine Kone;ci CIV;MF;21;2000;1.0;0.0;81.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.0;37.0;78.4;571.0;121.0;13.0;17.0;76.5;12.0;15.0;80.0;4.0;4.0;100.0;2.0;2.0;0.0;0.0;2.0;37.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;2.22;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;3.0;1.0;2.0;0.0;1.0;2.0;50.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;41.0;2.0;10.0;28.0;3.0;0.0;41.0;0.0;0.0;0.0;23.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;6.0;1.0;0.0;100.0
1515;Yanis Lhery;fr FRA;FW,MF;18;2003;5.0;0.0;72.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.2;0.19;0.19;0.8;1.0;0.0;50.0;1.25;0.0;0.0;0.08;-0.2;-0.2;12.0;16.0;75.0;104.0;18.0;7.0;7.0;100.0;2.0;4.0;50.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;3.75;0.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;4.0;0.0;0.0;0.0;25.0;0.0;6.0;11.0;9.0;2.0;25.0;1.0;1.0;100.0;11.0;1.0;1.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;4.0;1.0;4.0;20.0
1516;Dimitri Liénard;fr FRA;DF,MF;33;1988;33.0;23.0;2044.0;2.0;3.0;0.0;0.0;8.0;0.0;0.09;0.13;0.22;0.09;0.22;1.7;1.7;0.07;0.07;22.7;3.0;4.0;13.0;0.13;0.09;0.67;0.07;0.3;0.3;1035.0;1435.0;72.1;19823.0;5953.0;465.0;522.0;89.1;398.0;521.0;76.4;154.0;333.0;46.2;37.0;86.0;43.0;29.0;91.0;1145.0;289.0;47.0;2.0;31.0;188.0;56.0;6.0;44.0;0.0;186.0;1.0;26.0;70.0;3.08;40.0;24.0;0.0;3.0;2.0;10.0;0.44;7.0;1.0;0.0;1.0;1.0;71.0;43.0;40.0;21.0;10.0;46.0;77.0;59.7;31.0;12.0;0.0;12.0;21.0;28.0;0.0;1633.0;50.0;352.0;729.0;568.0;24.0;1633.0;10.0;17.0;58.8;965.0;30.0;9.0;0.0;34.0;25.0;4.0;1.0;0.0;0.0;132.0;19.0;25.0;43.2
1517;Philipp Lienhart;at AUT;DF;25;1996;32.0;32.0;2870.0;5.0;0.0;0.0;0.0;2.0;0.0;0.16;0.0;0.16;0.16;0.16;3.3;3.3;0.1;0.1;31.9;7.0;0.0;36.8;0.22;0.26;0.71;0.18;1.7;1.7;1491.0;1757.0;84.9;32387.0;10781.0;355.0;402.0;88.3;909.0;976.0;93.1;220.0;350.0;62.9;4.0;81.0;5.0;1.0;77.0;1693.0;61.0;54.0;1.0;20.0;8.0;0.0;0.0;0.0;0.0;7.0;3.0;11.0;26.0;0.82;19.0;2.0;0.0;4.0;1.0;1.0;0.03;0.0;0.0;0.0;1.0;0.0;24.0;13.0;17.0;6.0;1.0;13.0;24.0;54.2;11.0;33.0;23.0;10.0;50.0;158.0;1.0;2092.0;273.0;1177.0;869.0;60.0;23.0;2092.0;4.0;5.0;80.0;1265.0;19.0;3.0;0.0;15.0;27.0;1.0;0.0;1.0;0.0;216.0;69.0;46.0;60.0
1518;Matthijs de Ligt;nl NED;DF;21;1999;31.0;29.0;2674.0;3.0;1.0;0.0;0.0;4.0;1.0;0.1;0.03;0.13;0.1;0.13;1.9;1.9;0.06;0.06;29.7;10.0;0.0;50.0;0.34;0.15;0.3;0.09;1.1;1.1;1510.0;1704.0;88.6;29785.0;10136.0;482.0;522.0;92.3;841.0;899.0;93.5;170.0;241.0;70.5;9.0;74.0;4.0;1.0;47.0;1643.0;58.0;34.0;1.0;12.0;4.0;0.0;0.0;0.0;0.0;9.0;3.0;6.0;22.0;0.74;16.0;0.0;1.0;3.0;1.0;2.0;0.07;2.0;0.0;0.0;0.0;0.0;34.0;19.0;21.0;13.0;0.0;15.0;18.0;83.3;3.0;31.0;21.0;10.0;26.0;103.0;0.0;1967.0;264.0;936.0;947.0;92.0;36.0;1967.0;4.0;6.0;66.7;1356.0;12.0;3.0;1.0;32.0;15.0;2.0;0.0;1.0;0.0;129.0;89.0;52.0;63.1
1519;Isaac Lihadji;fr FRA;MF,FW;19;2002;13.0;2.0;238.0;1.0;3.0;0.0;0.0;1.0;0.0;0.38;1.13;1.51;0.38;1.51;0.8;0.8;0.3;0.3;2.6;2.0;0.0;66.7;0.76;0.33;0.5;0.26;0.2;0.2;66.0;96.0;68.8;1101.0;348.0;37.0;47.0;78.7;21.0;28.0;75.0;7.0;11.0;63.6;13.0;12.0;7.0;2.0;11.0;89.0;6.0;0.0;1.0;0.0;9.0;2.0;2.0;0.0;0.0;3.0;1.0;7.0;18.0;6.86;13.0;1.0;1.0;1.0;2.0;4.0;1.53;3.0;0.0;0.0;0.0;1.0;3.0;3.0;1.0;1.0;1.0;1.0;5.0;20.0;4.0;1.0;0.0;1.0;2.0;0.0;0.0;125.0;1.0;12.0;55.0;61.0;4.0;125.0;7.0;15.0;46.7;93.0;9.0;11.0;0.0;4.0;5.0;0.0;1.0;0.0;0.0;15.0;1.0;3.0;25.0
1520;Anderson Lima;br BRA;MF;21;1999;4.0;0.0;65.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.1;0.14;0.14;0.7;0.0;0.0;0.0;0.0;0.0;0.0;0.1;-0.1;-0.1;24.0;31.0;77.4;342.0;68.0;15.0;18.0;83.3;7.0;8.0;87.5;1.0;3.0;33.3;0.0;0.0;1.0;0.0;3.0;30.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.38;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;1.0;0.0;0.0;2.0;0.0;2.0;1.0;0.0;1.0;2.0;1.0;0.0;47.0;3.0;15.0;26.0;7.0;1.0;47.0;1.0;1.0;100.0;38.0;3.0;2.0;0.0;2.0;4.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0
1521;Andreas Linde;se SWE;GK;28;1993;12.0;12.0;1080.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;324.0;501.0;64.7;8748.0;6370.0;59.0;61.0;96.7;162.0;168.0;96.4;100.0;263.0;38.0;0.0;6.0;1.0;0.0;0.0;383.0;112.0;25.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;1.0;3.0;0.25;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;527.0;445.0;520.0;7.0;0.0;0.0;527.0;1.0;1.0;100.0;259.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;19.0;4.0;0.0;100.0
1522;Victor Lindelöf;se SWE;DF;27;1994;28.0;26.0;2355.0;0.0;2.0;0.0;0.0;4.0;0.0;0.0;0.08;0.08;0.0;0.08;0.2;0.2;0.01;0.01;26.2;2.0;0.0;66.7;0.08;0.0;0.0;0.08;-0.2;-0.2;1215.0;1385.0;87.7;22399.0;8071.0;452.0;486.0;93.0;637.0;691.0;92.2;107.0;165.0;64.8;4.0;75.0;6.0;0.0;57.0;1351.0;32.0;26.0;4.0;10.0;0.0;0.0;0.0;0.0;0.0;6.0;2.0;8.0;13.0;0.5;12.0;0.0;0.0;0.0;0.0;4.0;0.15;3.0;0.0;0.0;0.0;0.0;16.0;11.0;9.0;7.0;0.0;9.0;14.0;64.3;5.0;26.0;17.0;9.0;25.0;96.0;0.0;1595.0;222.0;882.0;678.0;46.0;10.0;1595.0;3.0;3.0;100.0;1023.0;8.0;1.0;0.0;19.0;6.0;2.0;0.0;0.0;0.0;161.0;52.0;33.0;61.2
1523;Jesper Lindstrøm;dk DEN;MF,FW;21;2000;29.0;26.0;1976.0;5.0;4.0;0.0;0.0;0.0;0.0;0.23;0.18;0.41;0.23;0.41;8.2;8.2;0.37;0.37;22.0;18.0;3.0;33.3;0.82;0.09;0.28;0.15;-3.2;-3.2;413.0;587.0;70.4;5975.0;1580.0;224.0;281.0;79.7;126.0;174.0;72.4;29.0;58.0;50.0;47.0;26.0;16.0;6.0;32.0;542.0;45.0;10.0;1.0;4.0;54.0;24.0;6.0;11.0;0.0;8.0;0.0;18.0;89.0;4.05;58.0;11.0;10.0;7.0;3.0;8.0;0.36;5.0;2.0;0.0;1.0;0.0;28.0;13.0;6.0;13.0;9.0;12.0;36.0;33.3;24.0;30.0;0.0;30.0;24.0;11.0;1.0;912.0;10.0;94.0;374.0;456.0;93.0;912.0;33.0;71.0;46.5;576.0;84.0;32.0;0.0;23.0;16.0;3.0;0.0;0.0;0.0;111.0;5.0;28.0;15.2
1524;Karol Linetty;pl POL;MF,FW;26;1995;16.0;11.0;896.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.1;0.1;10.0;2.0;0.0;15.4;0.2;0.0;0.0;0.08;-1.0;-1.0;218.0;279.0;78.1;3045.0;760.0;125.0;151.0;82.8;76.0;92.0;82.6;7.0;13.0;53.8;16.0;19.0;7.0;0.0;15.0;264.0;14.0;3.0;0.0;1.0;8.0;8.0;0.0;4.0;0.0;1.0;1.0;11.0;33.0;3.32;26.0;2.0;1.0;3.0;0.0;2.0;0.2;2.0;0.0;0.0;0.0;0.0;14.0;8.0;3.0;4.0;7.0;6.0;18.0;33.3;12.0;8.0;0.0;8.0;3.0;2.0;0.0;386.0;3.0;43.0;178.0;168.0;26.0;386.0;5.0;9.0;55.6;239.0;28.0;7.0;0.0;30.0;10.0;0.0;0.0;0.0;0.0;42.0;9.0;17.0;34.6
1525;Jesse Lingard;eng ENG;FW,MF;28;1992;16.0;2.0;367.0;2.0;0.0;0.0;0.0;1.0;0.0;0.49;0.0;0.49;0.49;0.49;0.7;0.7;0.17;0.17;4.1;6.0;0.0;75.0;1.47;0.25;0.33;0.09;1.3;1.3;128.0;153.0;83.7;1533.0;382.0;75.0;85.0;88.2;33.0;41.0;80.5;0.0;4.0;0.0;8.0;11.0;2.0;0.0;7.0;152.0;1.0;0.0;2.0;0.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;16.0;3.92;13.0;0.0;0.0;2.0;1.0;1.0;0.25;0.0;0.0;0.0;1.0;0.0;9.0;7.0;4.0;3.0;2.0;2.0;6.0;33.3;4.0;4.0;0.0;4.0;0.0;1.0;0.0;199.0;2.0;18.0;88.0;93.0;8.0;199.0;2.0;6.0;33.3;152.0;12.0;5.0;0.0;5.0;4.0;1.0;0.0;0.0;0.0;19.0;0.0;1.0;0.0
1526;Pol Lirola;es ESP;DF,FW;23;1997;34.0;19.0;1770.0;1.0;2.0;0.0;0.0;1.0;0.0;0.05;0.1;0.15;0.05;0.15;1.5;1.5;0.08;0.08;19.7;2.0;0.0;15.4;0.1;0.08;0.5;0.12;-0.5;-0.5;894.0;1112.0;80.4;13350.0;3366.0;494.0;553.0;89.3;285.0;343.0;83.1;58.0;101.0;57.4;26.0;56.0;32.0;15.0;51.0;962.0;147.0;12.0;3.0;5.0;71.0;2.0;1.0;0.0;0.0;133.0;3.0;35.0;56.0;2.85;51.0;2.0;1.0;2.0;0.0;4.0;0.2;4.0;0.0;0.0;0.0;0.0;28.0;16.0;15.0;9.0;4.0;13.0;28.0;46.4;15.0;15.0;0.0;15.0;13.0;22.0;0.0;1273.0;30.0;243.0;582.0;463.0;60.0;1273.0;25.0;46.0;54.3;884.0;38.0;17.0;0.0;11.0;13.0;10.0;0.0;0.0;0.0;100.0;19.0;8.0;70.4
1527;Valentino Livramento;eng ENG;DF;18;2002;28.0;25.0;2202.0;1.0;1.0;0.0;0.0;2.0;0.0;0.04;0.04;0.08;0.04;0.08;1.3;1.3;0.05;0.05;24.5;3.0;0.0;25.0;0.12;0.08;0.33;0.11;-0.3;-0.3;864.0;1166.0;74.1;12649.0;4429.0;507.0;586.0;86.5;281.0;389.0;72.2;43.0;106.0;40.6;20.0;44.0;27.0;8.0;78.0;952.0;213.0;16.0;2.0;3.0;62.0;0.0;0.0;0.0;0.0;197.0;1.0;26.0;44.0;1.8;38.0;0.0;2.0;1.0;3.0;3.0;0.12;1.0;0.0;1.0;0.0;1.0;54.0;28.0;30.0;18.0;6.0;27.0;45.0;60.0;18.0;23.0;9.0;14.0;47.0;50.0;1.0;1466.0;75.0;404.0;663.0;434.0;45.0;1466.0;30.0;55.0;54.5;755.0;52.0;19.0;0.0;12.0;36.0;1.0;1.0;0.0;0.0;176.0;24.0;25.0;49.0
1528;Dejan Ljubicic;at AUT;MF,FW;23;1997;30.0;22.0;1969.0;3.0;1.0;0.0;0.0;4.0;0.0;0.14;0.05;0.18;0.14;0.18;2.7;2.7;0.12;0.12;21.9;7.0;0.0;24.1;0.32;0.1;0.43;0.09;0.3;0.3;495.0;717.0;69.0;8053.0;2634.0;240.0;297.0;80.8;195.0;270.0;72.2;38.0;70.0;54.3;28.0;42.0;35.0;12.0;70.0;705.0;8.0;5.0;1.0;6.0;59.0;0.0;0.0;0.0;0.0;2.0;4.0;33.0;76.0;3.48;64.0;1.0;3.0;5.0;3.0;7.0;0.32;6.0;0.0;0.0;1.0;0.0;33.0;19.0;12.0;13.0;8.0;13.0;49.0;26.5;36.0;19.0;1.0;18.0;15.0;11.0;0.0;929.0;16.0;169.0;424.0;354.0;64.0;929.0;32.0;58.0;55.2;607.0;47.0;24.0;0.0;29.0;21.0;3.0;0.0;0.0;0.0;148.0;12.0;26.0;31.6
1529;Javier Llabrés;es ESP;FW,MF;18;2002;5.0;1.0;132.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.2;0.12;0.12;1.5;2.0;0.0;40.0;1.36;0.0;0.0;0.04;-0.2;-0.2;49.0;63.0;77.8;732.0;149.0;30.0;35.0;85.7;14.0;21.0;66.7;3.0;5.0;60.0;3.0;3.0;1.0;0.0;2.0;61.0;2.0;0.0;0.0;1.0;4.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;4.0;2.73;2.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;1.0;1.0;1.0;2.0;50.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;81.0;0.0;7.0;34.0;42.0;4.0;81.0;4.0;6.0;66.7;63.0;4.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;9.0;1.0;1.0;50.0
1530;Diego Llorente;es ESP;DF;27;1993;28.0;28.0;2340.0;3.0;0.0;0.0;0.0;7.0;0.0;0.12;0.0;0.12;0.12;0.12;1.3;1.3;0.05;0.05;26.0;3.0;0.0;30.0;0.12;0.3;1.0;0.13;1.7;1.7;1115.0;1373.0;81.2;21989.0;7473.0;335.0;389.0;86.1;648.0;712.0;91.0;118.0;225.0;52.4;2.0;68.0;3.0;0.0;81.0;1329.0;41.0;30.0;1.0;16.0;2.0;0.0;0.0;0.0;0.0;11.0;3.0;20.0;9.0;0.35;7.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;53.0;31.0;32.0;19.0;2.0;33.0;47.0;70.2;14.0;35.0;17.0;18.0;40.0;77.0;2.0;1651.0;194.0;901.0;715.0;48.0;11.0;1651.0;8.0;13.0;61.5;1012.0;20.0;3.0;0.0;23.0;21.0;0.0;0.0;0.0;0.0;171.0;49.0;64.0;43.4
1531;Marcos Llorente;es ESP;MF,DF;26;1995;29.0;29.0;2447.0;0.0;2.0;0.0;0.0;5.0;0.0;0.0;0.07;0.07;0.0;0.07;0.9;0.9;0.03;0.03;27.2;2.0;0.0;12.5;0.07;0.0;0.0;0.06;-0.9;-0.9;1055.0;1327.0;79.5;14552.0;4204.0;612.0;690.0;88.7;289.0;378.0;76.5;66.0;110.0;60.0;26.0;54.0;29.0;10.0;55.0;1158.0;163.0;0.0;1.0;6.0;71.0;0.0;0.0;0.0;0.0;161.0;6.0;34.0;57.0;2.1;51.0;3.0;1.0;0.0;2.0;5.0;0.18;5.0;0.0;0.0;0.0;0.0;51.0;23.0;25.0;22.0;4.0;28.0;43.0;65.1;15.0;33.0;10.0;23.0;27.0;44.0;0.0;1565.0;58.0;404.0;674.0;504.0;53.0;1565.0;19.0;30.0;63.3;972.0;40.0;22.0;0.0;30.0;16.0;7.0;0.0;1.0;0.0;174.0;18.0;23.0;43.9
1532;Hugo Lloris;fr FRA;GK;34;1986;38.0;38.0;3420.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;38.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;767.0;957.0;80.1;18629.0;12234.0;247.0;252.0;98.0;295.0;299.0;98.7;211.0;388.0;54.4;2.0;15.0;1.0;0.0;0.0;629.0;325.0;47.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;6.0;0.16;6.0;0.0;0.0;0.0;0.0;3.0;0.08;3.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;2.0;50.0;1.0;0.0;0.0;0.0;1.0;24.0;3.0;1048.0;953.0;1045.0;3.0;0.0;0.0;1048.0;0.0;0.0;0.0;376.0;2.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;28.0;12.0;2.0;85.7
1533;Giovani Lo Celso;ar ARG;MF,FW;25;1996;9.0;2.0;238.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7;0.7;0.28;0.28;2.6;0.0;1.0;0.0;0.0;0.0;0.0;0.08;-0.7;-0.7;128.0;161.0;79.5;1757.0;346.0;76.0;81.0;93.8;28.0;40.0;70.0;10.0;13.0;76.9;5.0;10.0;0.0;0.0;4.0;143.0;18.0;4.0;0.0;2.0;10.0;10.0;2.0;4.0;0.0;1.0;0.0;4.0;9.0;3.4;5.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;4.0;4.0;2.0;2.0;4.0;10.0;40.0;6.0;6.0;1.0;5.0;1.0;0.0;1.0;205.0;1.0;23.0;99.0;86.0;10.0;205.0;9.0;15.0;60.0;152.0;11.0;3.0;0.0;2.0;6.0;1.0;0.0;0.0;0.0;11.0;0.0;3.0;0.0
1534;Giovani Lo Celso;ar ARG;FW,MF;25;1996;16.0;11.0;994.0;1.0;1.0;0.0;0.0;3.0;0.0;0.09;0.09;0.18;0.09;0.18;1.4;1.4;0.13;0.13;11.0;6.0;1.0;33.3;0.54;0.06;0.17;0.08;-0.4;-0.4;434.0;534.0;81.3;6809.0;1842.0;221.0;254.0;87.0;147.0;163.0;90.2;37.0;51.0;72.5;17.0;50.0;23.0;1.0;56.0;503.0;26.0;10.0;4.0;3.0;15.0;9.0;4.0;0.0;0.0;1.0;5.0;17.0;35.0;3.17;25.0;3.0;3.0;2.0;2.0;2.0;0.18;0.0;1.0;0.0;0.0;1.0;22.0;12.0;8.0;10.0;4.0;9.0;22.0;40.9;13.0;4.0;0.0;4.0;5.0;3.0;0.0;647.0;8.0;79.0;313.0;262.0;38.0;647.0;26.0;40.0;65.0;516.0;25.0;17.0;0.0;16.0;42.0;3.0;0.0;0.0;0.0;61.0;3.0;6.0;33.3
1535;Julen Lobete;es ESP;FW,MF;20;2000;13.0;2.0;284.0;2.0;0.0;0.0;0.0;0.0;0.0;0.63;0.0;0.63;0.63;0.63;1.1;1.1;0.36;0.36;3.2;2.0;0.0;20.0;0.63;0.2;1.0;0.11;0.9;0.9;44.0;55.0;80.0;477.0;83.0;35.0;41.0;85.4;6.0;8.0;75.0;1.0;1.0;100.0;1.0;0.0;1.0;0.0;3.0;49.0;6.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;1.26;2.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;3.0;3.0;0.0;1.0;1.0;2.0;50.0;1.0;6.0;1.0;5.0;1.0;1.0;0.0;107.0;3.0;13.0;37.0;59.0;15.0;107.0;3.0;9.0;33.3;75.0;15.0;5.0;0.0;9.0;11.0;5.0;0.0;0.0;0.0;16.0;4.0;8.0;33.3
1536;Stanislav Lobotka;sk SVK;MF;26;1994;23.0;19.0;1686.0;1.0;0.0;0.0;0.0;2.0;0.0;0.05;0.0;0.05;0.05;0.05;0.1;0.1;0.01;0.01;18.7;1.0;0.0;50.0;0.05;0.5;1.0;0.06;0.9;0.9;1327.0;1419.0;93.5;19317.0;4857.0;727.0;755.0;96.3;476.0;516.0;92.2;57.0;65.0;87.7;15.0;128.0;6.0;0.0;63.0;1401.0;18.0;17.0;2.0;2.0;3.0;0.0;0.0;0.0;0.0;1.0;0.0;9.0;38.0;2.03;36.0;0.0;0.0;0.0;2.0;1.0;0.05;0.0;0.0;0.0;0.0;1.0;39.0;24.0;16.0;20.0;3.0;14.0;36.0;38.9;22.0;9.0;1.0;8.0;12.0;13.0;1.0;1537.0;48.0;275.0;1093.0;185.0;3.0;1537.0;13.0;16.0;81.3;1241.0;13.0;12.0;0.0;19.0;35.0;0.0;0.0;0.0;0.0;144.0;8.0;10.0;44.4
1537;Jürgen Locadia;nl NED;MF,FW;27;1993;1.0;0.0;23.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.1;0.56;0.56;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.14;-0.1;-0.1;1.0;1.0;100.0;25.0;0.0;0.0;0.0;0.0;1.0;1.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;1.0;2.0;0.0;3.0;0.0;0.0;0.0;3.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
